lat,lng,count
70.88,-167,3
70.81,-168,3
70.79,-169,3
70.74,-170,3
70.66,-171,3
70.5,-172,3
70.33,-173,3
70.19,-174,3
70,-174.78,3
69,-175.78,3
68,-175.81,3
67.59,-177,3
67.46,-178,3
67.68,-179,3
67.31,180,3
67,179.04,3
66.73,178,3
66.39,177,3
66,176.55,3
65.36,176,3
65.35,175,3
65.72,174,3
66,173.07,3
66.31,172,3
66.5,171,3
66.65,170,3
66.86,169,3
67.25,168,3
67.33,167,3
67.53,166,3
67.84,165,3
67.99,164,3
68.18,163,3
69,162,3
70,161.04,3
69.79,160,3
69.83,159,3
69.85,158,3
69.91,157,3
69.98,156,3
70.28,155,3
70.82,154,3
71,153.18,3
71,152.4,3
70.56,151,3
70,150.2,3
69.9,149,3
70.31,148,3
70.29,147,3
70,146.03,3
69.69,145,3
69.06,144,3
68,143.2,3
67.53,143,3
67.5,142,3
67.38,141,3
67.25,140,3
67.11,139,3
67,138.31,3
66.79,137,3
66.48,136,3
66.82,135,3
67.38,134,3
67.87,133,3
68.56,132,3
68.94,131,3
68.91,130,3
69.28,129,3
69.72,128,3
70,127.82,3
71,127.02,3
70.87,126,3
70.74,125,3
71,124.81,3
72,124.42,3
73,123.15,3
73.72,123,3
73.25,122,3
73.05,121,3
72.79,122,3
72,122.46,3
71.23,122,3
70.47,121,3
70.19,120,3
70.17,119,3
69.78,118,3
69.69,117,3
69.59,116,3
69.52,115,3
69.59,114,3
69.26,113,3
69,112.2,3
68.71,111,3
68.49,110,3
68.26,109,3
68.03,108,3
67,107.79,3
66.64,107,3
66.18,106,3
65.73,105,3
65.58,104,3
66,103.73,3
67,103.16,3
67.26,102,3
67.46,101,3
67.71,100,3
68,99.07,3
69,98.09,3
69.92,97,3
70.52,96,3
70.13,95,3
70.55,94,3
70,93.55,3
69.38,94,3
69,94.38,3
68.64,94,3
68,93.34,3
67,93.05,3
66.64,92,3
67,91.67,3
68,91.34,3
69,91.93,3
70,91.46,3
70.4,92,3
71,92.37,3
72,91.36,3
73,91.36,3
74,91.28,3
74.49,91,3
74.57,90,3
74,89.4,3
73.34,89,3
73,88.25,3
72.56,88,3
73,87.93,3
73.89,87,3
74.36,87,3
75,87.3,3
75,60.29,3
74.72,59,3
74.56,58,3
74.76,57,3
75,56.94,3
74.01,56,3
74.01,56,3
74.03,125,3
74.2,126,3
74.19,127,3
74.26,128,3
74.24,129,3
74.02,130,3
73.55,131,3
73.04,132,3
72,132.31,3
71,131.07,3
71.12,130,3
71.62,129,3
72,128.62,3
73,128.64,3
73.71,128,3
73.59,127,3
73.73,126,3
73.96,125,3
74.03,125,3
73.52,86,3
73,86.36,3
72,86.05,3
71,86.49,3
70.29,87,3
70,87.07,3
70.22,86,3
70.86,85,3
71.38,85,3
72,85.81,3
73,85.05,3
73.52,86,3
72.31,-22,3
72,-21.83,3
71.63,-22,3
72,-22.33,3
72.31,-22,3
-45.34,0,6
-45.43,-1,6
-45.49,-2,6
-45.31,-3,6
-45.27,-4,6
-45.84,-5,6
-45.67,-6,6
-45,-6.62,6
-44.7,-7,6
-44.69,-8,6
-45,-8.53,6
-45.35,-9,6
-45.15,-10,6
-45,-10.44,6
-44.91,-11,6
-44.94,-12,6
-45,-12.82,6
-46,-13.45,6
-46.19,-14,6
-46.38,-15,6
-46.28,-16,6
-46.21,-17,6
-47,-17.34,6
-47.78,-18,6
-47.03,-19,6
-46.08,-20,6
-46.5,-21,6
-46.48,-22,6
-46,-22.85,6
-45.62,-24,6
-46,-24.97,6
-46.24,-26,6
-46,-26.42,6
-45.53,-27,6
-45.61,-28,6
-46,-28.78,6
-46.31,-29,6
-46.74,-30,6
-46,-30.47,6
-45,-30.62,6
-44.85,-31,6
-45,-31.8,6
-46,-32.38,6
-47,-32.59,6
-47.16,-33,6
-47.69,-34,6
-48,-34.68,6
-48.17,-36,6
-48.33,-37,6
-48.7,-38,6
-48.48,-39,6
-48.48,-40,6
-48.43,-41,6
-48.52,-42,6
-48.59,-43,6
-49,-43.89,6
-49.47,-45,6
-49.21,-46,6
-49,-46.23,6
-48.4,-47,6
-48.29,-48,6
-48.49,-49,6
-48.69,-50,6
-48.78,-51,6
-48.64,-52,6
-48.21,-53,6
-48,-53.41,6
-47.62,-54,6
-47,-54.63,6
-46.63,-55,6
-46.63,-56,6
-46.29,-57,6
-46,-57.2,6
-45,-57.47,6
-44,-57.43,6
-43,-57.5,6
-42.17,-58,6
-42.91,-59,6
-44,-59.93,6
-44.33,-60,6
-45,-60.29,6
-46,-60.61,6
-47,-61,6
-47.64,-62,6
-48,-62.77,6
-48.74,-64,6
-49,-64.71,6
-49.66,-66,6
-50,-66.82,6
-49,-67.86,6
-48.56,-69,6
-48.43,-70,6
-48.05,-71,6
-48.29,-72,6
-49,-72.71,6
-49.37,-73,6
-50,-73.51,6
-50.86,-74,6
-51.32,-74,6
-52,-73.85,6
-52.76,-73,6
-52.91,-72,6
-53.54,-71,6
-54,-70.14,6
-54.31,-70,6
-55,-69.57,6
-55.38,-69,6
-55.75,-68,6
-56,-67.65,6
-56.17,-69,6
-56,-69.73,6
-55.56,-70,6
-55.44,-71,6
-55.44,-72,6
-55.36,-73,6
-55,-73.92,6
-54,-74.71,6
-53.73,-75,6
-53,-75.79,6
-52.23,-77,6
-52,-77.42,6
-51.4,-78,6
-51,-78.55,6
-50.48,-79,6
-50,-79.83,6
-49.76,-80,6
-49.06,-81,6
-48.67,-82,6
-48.59,-83,6
-48.87,-84,6
-49,-84.51,6
-49.12,-85,6
-49.14,-86,6
-49,-86.54,6
-48.86,-87,6
-48.56,-88,6
-48.27,-89,6
-48.31,-90,6
-48.59,-91,6
-49,-91.77,6
-49.56,-93,6
-49.68,-94,6
-49.78,-95,6
-49.82,-96,6
-49.95,-97,6
-49.99,-98,6
-50.32,-99,6
-50.55,-100,6
-50.93,-101,6
-51.2,-102,6
-51.54,-103,6
-51.96,-104,6
-52.08,-105,6
-52.07,-106,6
-52,-106.84,6
-51.97,-108,6
-51.95,-109,6
-51.95,-110,6
-52,-110.57,6
-52.03,-111,6
-52.17,-112,6
-52.2,-113,6
-52,-113.75,6
-51.71,-114,6
-51,-114.25,6
-50,-114.67,6
-49.84,-115,6
-49.7,-116,6
-49.84,-117,6
-50,-117.38,6
-50.34,-118,6
-50.82,-119,6
-51,-119.53,6
-51.22,-120,6
-51.73,-121,6
-52,-121.35,6
-52.56,-122,6
-53,-122.69,6
-53.29,-124,6
-53.48,-125,6
-53.51,-126,6
-53,-126.97,6
-52.84,-128,6
-53,-128.78,6
-53.78,-128,6
-54,-127.67,6
-54.09,-129,6
-54.13,-130,6
-54,-130.85,6
-53.57,-132,6
-53.34,-133,6
-53.19,-134,6
-53.05,-135,6
-52.88,-136,6
-52.89,-137,6
-53,-137.54,6
-53.11,-138,6
-53.31,-139,6
-53.47,-140,6
-53.84,-141,6
-54,-141.75,6
-53,-142.75,6
-52.65,-143,6
-52,-143.87,6
-52,-144.48,6
-52.06,-145,6
-53,-145.72,6
-53.4,-146,6
-53.83,-147,6
-53.61,-148,6
-53.33,-149,6
-53.17,-150,6
-53.05,-151,6
-53.16,-152,6
-53.31,-153,6
-53.18,-154,6
-53,-154.45,6
-52.8,-155,6
-52.67,-156,6
-52.59,-157,6
-52.27,-158,6
-52.15,-159,6
-52.81,-160,6
-53,-160.44,6
-53.2,-161,6
-53.11,-162,6
-53,-162.39,6
-52.81,-163,6
-53,-163.54,6
-53.15,-164,6
-53.67,-165,6
-53.67,-166,6
-53.27,-167,6
-53.09,-168,6
-53.5,-169,6
-53.79,-170,6
-54,-170.96,6
-54.11,-172,6
-54.19,-173,6
-54.47,-174,6
-55,-174.79,6
-55.5,-176,6
-55.52,-177,6
-55.42,-178,6
-56,-178.9,6
-56.02,180,6
-55.54,180,6
-55,-179.57,6
-54.6,180,6
-54,179.82,6
-53.36,179,6
-53.24,178,6
-53.3,177,6
-53.93,176,6
-55,175.37,6
-55.37,175,6
-56,174.47,6
-56.44,174,6
-56.79,173,6
-56.86,172,6
-56.97,171,6
-56.6,170,6
-56.1,169,6
-56,168.32,6
-56.31,167,6
-57,166.32,6
-57.27,166,6
-57.28,165,6
-57,164.79,6
-56,164.8,6
-55.45,164,6
-55,163.01,6
-54.64,162,6
-54.63,161,6
-54.48,160,6
-54,159.32,6
-53,159.32,6
-52.79,159,6
-52.72,158,6
-53,157.6,6
-54,157.59,6
-54.25,157,6
-54.79,156,6
-55,155.3,6
-55,154.55,6
-54,154.92,6
-53.37,154,6
-53.21,153,6
-53,152.05,6
-52.4,151,6
-52.08,150,6
-52.36,149,6
-52.6,148,6
-52.46,147,6
-52.26,146,6
-52.17,145,6
-52.1,144,6
-52.19,143,6
-52,142.3,6
-51.42,143,6
-51,143.54,6
-50.73,143,6
-50.72,142,6
-50.89,141,6
-50.89,140,6
-50,139.05,6
-51,138.49,6
-51.31,138,6
-51.61,137,6
-51.44,136,6
-51.08,135,6
-51,134.52,6
-50.45,134,6
-51,133.25,6
-51.27,132,6
-51.3,131,6
-51.31,130,6
-51,129.23,6
-50.66,129,6
-50.53,128,6
-51,127.42,6
-51.27,127,6
-51.66,126,6
-51.74,125,6
-51.08,124,6
-50,124.5,6
-49.45,125,6
-49,125.34,6
-48.62,125,6
-48.62,124,6
-48.95,123,6
-49,122.04,6
-50,121.08,6
-50.34,120,6
-50.56,119,6
-50.2,118,6
-49.55,118,6
-49,118.3,6
-48.71,118,6
-48.51,117,6
-49,116.33,6
-49.37,115,6
-49.45,114,6
-49,113.45,6
-48.66,113,6
-48.49,112,6
-48.56,111,6
-48.33,110,6
-48,109.48,6
-47.65,109,6
-47.94,108,6
-47.7,107,6
-47.38,106,6
-47.47,105,6
-47.88,104,6
-47.23,103,6
-47.45,102,6
-48,101.5,6
-48.21,101,6
-48,100.78,6
-47,100.13,6
-47,99.41,6
-47.07,99,6
-47.5,98,6
-47.36,97,6
-47.12,96,6
-47.06,95,6
-48,94.03,6
-49,93.5,6
-49.33,93,6
-50,92.46,6
-51,92.45,6
-51.23,92,6
-51.27,91,6
-51,90.18,6
-50,89.57,6
-49.39,89,6
-49,88.55,6
-48.63,88,6
-48.48,87,6
-48.56,86,6
-48,85.45,6
-47.87,85,6
-47.6,84,6
-47.85,83,6
-48,82.41,6
-48.11,82,6
-48,81.61,6
-47.63,81,6
-47.96,80,6
-47,79.47,6
-46.78,79,6
-46.34,78,6
-46.61,77,6
-47,76.06,6
-47.23,75,6
-47.11,74,6
-47,73.58,6
-46,73.62,6
-45.85,73,6
-46,72.11,6
-46.25,71,6
-46.14,70,6
-45.75,69,6
-45.58,68,6
-45.7,67,6
-45.7,66,6
-46,65.38,6
-46.11,65,6
-46.26,64,6
-46.62,63,6
-46.64,62,6
-46.72,61,6
-46.74,60,6
-46.64,59,6
-46.43,58,6
-46,57.65,6
-45.73,57,6
-45.92,56,6
-45.84,55,6
-45,54.53,6
-44.61,54,6
-44.36,53,6
-44,52.44,6
-43.84,52,6
-43.17,51,6
-43.77,50,6
-43.75,49,6
-43,48.16,6
-42.87,47,6
-43,46.23,6
-43.56,45,6
-43.87,44,6
-43.96,43,6
-44,42.22,6
-44.66,42,6
-45,41.94,6
-45.16,41,6
-45.38,40,6
-46,39.43,6
-47,39.48,6
-47.76,39,6
-47.76,38,6
-47.11,37,6
-47,36.27,6
-46.57,37,6
-46,37.91,6
-45,38.96,6
-44.71,38,6
-44.93,37,6
-46,36.04,6
-47,35.71,6
-47.05,35,6
-47.26,34,6
-47.48,33,6
-47.72,32,6
-47.41,31,6
-47,30.82,6
-46.62,30,6
-46.79,29,6
-47,28.32,6
-47.15,28,6
-46.56,27,6
-46.25,26,6
-46,25.44,6
-45.32,25,6
-45.8,24,6
-45.72,23,6
-45.62,22,6
-45.59,21,6
-45.98,20,6
-46.47,19,6
-46.45,18,6
-46.14,17,6
-45.84,16,6
-45.94,15,6
-45.59,14,6
-45.63,13,6
-46,12.67,6
-46.28,12,6
-46.54,11,6
-46.67,10,6
-46.38,9,6
-46,8.57,6
-45,8.18,6
-44.71,7,6
-44.89,6,6
-46,5.25,6
-46.13,4,6
-46,3.66,6
-45.84,3,6
-45.5,2,6
-45.29,1,6
-45.34,0,6
-45.43,-1,6
68.19,-115,6
68.48,-114,6
68.18,-113,6
68,-112.12,6
67.24,-113,6
67.48,-114,6
67.74,-115,6
68,-115.37,6
68.19,-115,6
65.46,-158,6
65,-157.62,6
65,-158.25,6
65.46,-158,6
59.02,-87,6
59.05,-86,6
58.51,-85,6
58,-84.61,6
57,-84.61,6
56.82,-85,6
56.56,-86,6
56,-86.72,6
55.94,-88,6
56.96,-89,6
57.07,-88,6
58,-87.38,6
59,-87.04,6
59.02,-87,6
54.42,-84,6
54.17,-83,6
53.07,-82,6
52.73,-81,6
52.39,-80,6
52.39,-79,6
52,-78.06,6
51,-78.29,6
50.65,-79,6
50.24,-80,6
50.41,-81,6
50.68,-82,6
50.97,-83,6
51.46,-84,6
52,-84.93,6
52.32,-85,6
53,-85.16,6
54,-84.27,6
54.42,-84,6
43,-122,6
43,-122,6
42.95,-121,6
42,-120.71,6
41,-120.91,6
40.18,-121,6
41,-121.16,6
42,-121.58,6
42.95,-121,6
40.05,-120,6
40,-120.71,6
40.05,-120,6
-11.6,-71,6
-11.04,-70,6
-11.47,-69,6
-11.93,-68,6
-12.65,-67,6
-13,-66.63,6
-13.69,-66,6
-14,-65.82,6
-15,-65.33,6
-15.63,-65,6
-16,-64.76,6
-16.95,-64,6
-18,-63.59,6
-18.53,-64,6
-19,-64.41,6
-19.16,-65,6
-19.38,-66,6
-19.47,-67,6
-19.05,-68,6
-18.3,-69,6
-18,-69.28,6
-17,-69.84,6
-16.74,-70,6
-16,-70.91,6
-15,-71.83,6
-14.54,-72,6
-14,-72.22,6
-13.46,-72,6
-13,-71.79,6
-12,-71.27,6
-11.6,-71,6
-23.81,-69,6
-24,-68.61,6
-24.36,-68,6
-25,-67.68,6
-25.3,-68,6
-25.69,-69,6
-25,-69.11,6
-24,-69.02,6
-23.81,-69,6
-34.77,-69,6
-35,-68.54,6
-36,-68.59,6
-36.71,-69,6
-36,-69.47,6
-35,-69.34,6
-34.77,-69,6
72.75,0,6
72.58,-1,6
72.37,-2,6
72.27,-3,6
72.22,-4,6
72.09,-5,6
72.04,-6,6
72.28,-7,6
72.52,-8,6
72.5,-9,6
72.33,-10,6
72.05,-11,6
71.5,-12,6
71.12,-13,6
70.39,-14,6
70,-14.65,6
69.77,-15,6
69.31,-16,6
69,-16.5,6
68.66,-17,6
68.4,-18,6
68.27,-19,6
68.17,-20,6
68.17,-21,6
68.11,-22,6
67.84,-23,6
67.71,-24,6
67,-24.83,6
66.64,-26,6
66.49,-27,6
66.37,-28,6
66.58,-29,6
66.81,-30,6
67,-30.53,6
67.42,-31,6
67.55,-32,6
67,-32.76,6
66.73,-32,6
66.68,-31,6
66,-30.69,6
65.86,-32,6
65.79,-33,6
65.76,-34,6
65.56,-35,6
65.27,-36,6
65.24,-37,6
65.3,-38,6
65,-38.82,6
64.36,-40,6
64,-40.45,6
63,-40.92,6
62.59,-42,6
62,-42.36,6
61.26,-43,6
61,-43.35,6
60.36,-44,6
60.46,-45,6
61,-45.97,6
60.62,-47,6
60.67,-48,6
60.85,-49,6
61.44,-50,6
62,-50.97,6
63,-50.88,6
63.4,-50,6
64,-49.33,6
65,-49.04,6
65.65,-50,6
66,-50.67,6
66.51,-52,6
67,-52.45,6
68,-52.52,6
69,-52.46,6
70,-52.88,6
70.64,-52,6
71,-51.68,6
71.59,-52,6
72,-52.18,6
73,-52.68,6
73.68,-53,6
73.31,-54,6
73,-54.39,6
72.41,-55,6
72.67,-56,6
72,-56.28,6
71,-56.35,6
70,-56.38,6
69,-56.43,6
68,-56.08,6
67,-55.3,6
66.35,-55,6
66,-54.89,6
65,-54.34,6
64.75,-54,6
64.03,-53,6
63.54,-54,6
63.51,-55,6
63.84,-56,6
64,-56.47,6
64.21,-57,6
64.1,-58,6
64.05,-59,6
63.87,-60,6
63.64,-61,6
63.03,-62,6
62,-62.09,6
61.05,-61,6
60.61,-60,6
60,-59.4,6
59.19,-59,6
58.72,-59,6
58,-59.32,6
57.51,-60,6
57.56,-61,6
57.3,-62,6
57,-62.48,6
56.74,-63,6
56.82,-64,6
56.74,-65,6
56.69,-66,6
56.59,-67,6
56.77,-68,6
57,-68.99,6
56.81,-70,6
56.95,-71,6
57.11,-72,6
57.37,-73,6
58,-73.98,6
59,-74.37,6
59.41,-75,6
60,-75.9,6
60.84,-77,6
61.35,-78,6
61.5,-79,6
61.52,-80,6
61.86,-81,6
62,-81.51,6
62.3,-83,6
63,-83.9,6
63.31,-85,6
63.7,-86,6
64,-86.73,6
64.38,-88,6
64.58,-89,6
64.61,-90,6
64.19,-91,6
64,-91.38,6
63.61,-92,6
63,-92.96,6
62.48,-94,6
62.3,-95,6
62,-95.82,6
61,-96.73,6
60,-96.8,6
59,-96.46,6
58.71,-97,6
58.39,-98,6
58,-98.83,6
57.44,-100,6
57,-100.89,6
56.45,-102,6
56.35,-103,6
57,-103.96,6
57.5,-105,6
58,-105.37,6
59,-105.21,6
60,-105.48,6
60.47,-106,6
60.75,-107,6
61,-107.54,6
61.33,-108,6
62,-108.49,6
62.56,-109,6
63,-109.44,6
64,-109.56,6
64.8,-110,6
64.93,-111,6
66,-110.56,6
66.33,-111,6
66,-111.35,6
65.27,-112,6
66,-112.59,6
66.8,-113,6
66.24,-114,6
66.47,-115,6
66.47,-116,6
67,-116.64,6
67.31,-117,6
67,-117.45,6
66.79,-118,6
66.7,-119,6
66.76,-120,6
66.54,-121,6
66.24,-122,6
66,-122.91,6
65.09,-124,6
64.84,-125,6
64.7,-126,6
64.78,-127,6
64.92,-128,6
65.09,-129,6
65.26,-130,6
65.59,-131,6
66,-131.71,6
66.28,-132,6
67,-132.57,6
68,-132.92,6
68.58,-132,6
69,-131.51,6
69.4,-131,6
69.84,-130,6
70.25,-130,6
70.77,-131,6
71,-131.39,6
71.2,-132,6
71.47,-133,6
71.66,-134,6
71.79,-135,6
71.89,-136,6
71.97,-137,6
72.05,-138,6
72.14,-139,6
72.2,-140,6
72.21,-141,6
72.2,-142,6
72.15,-143,6
72.03,-144,6
71.9,-145,6
71.72,-146,6
71.45,-147,6
71.11,-148,6
70.75,-148,6
70,-147.5,6
69.25,-147,6
68.12,-147,6
67,-147.81,6
66.71,-149,6
67,-149.68,6
67.65,-151,6
67.9,-152,6
67.7,-153,6
67.89,-154,6
68.7,-155,6
68.53,-156,6
68.52,-157,6
68.31,-158,6
68.06,-159,6
68.5,-160,6
68.92,-161,6
70,-161.43,6
70.32,-162,6
70.34,-163,6
70.29,-164,6
70.19,-165,6
70.04,-166,6
69.78,-167,6
69.4,-168,6
69,-168.89,6
68,-168.64,6
67,-168.62,6
66.78,-169,6
66.35,-170,6
66,-170.76,6
66,-171.41,6
66.15,-172,6
66.38,-173,6
66.38,-174,6
66.34,-175,6
66.41,-176,6
66.49,-177,6
66.41,-178,6
66.59,-179,6
66.03,180,6
65.41,179,6
65.03,178,6
64.28,177,6
64,176.54,6
63.54,176,6
63,175.32,6
62.97,174,6
63.21,173,6
63.48,172,6
63.77,171,6
64,170.13,6
64.33,169,6
64.71,168,6
64.88,167,6
65,166.45,6
66,165.08,6
66.26,164,6
66,163.22,6
66.3,162,6
67,161.44,6
67.6,161,6
67.96,160,6
69,159.05,6
68.51,158,6
68.79,157,6
68.73,156,6
69,155.22,6
69,154.29,6
69,153.59,6
69.25,152,6
69.53,151,6
69,150.34,6
68.6,150,6
68,149.18,6
67.72,149,6
67,148.24,6
66.58,148,6
67,147.74,6
68,147.07,6
67,146.28,6
66.36,146,6
66.22,145,6
66,144.39,6
65,143.5,6
64.41,143,6
64.23,142,6
64,141.04,6
63.74,140,6
63.47,139,6
63.18,138,6
63,137.39,6
62.82,137,6
62.25,136,6
63,135.07,6
63.56,134,6
63.76,133,6
64,132.5,6
64.31,132,6
64.75,131,6
65,130.57,6
65.28,130,6
65.31,129,6
65.62,128,6
66,127.29,6
66.3,126,6
66,125.73,6
65.5,125,6
65.1,124,6
65.73,123,6
66,122.69,6
67,122.01,6
67.05,121,6
66.69,120,6
66.96,119,6
66.21,118,6
66.18,117,6
66.12,116,6
66.04,115,6
66,114,6
65.42,113,6
65,112.28,6
64.39,111,6
64,110.11,6
63.51,109,6
63.07,108,6
62.63,107,6
62.19,106,6
62,105.57,6
61.75,105,6
61.48,104,6
62,103.2,6
62.19,102,6
62.76,101,6
63,100.53,6
63.27,100,6
63.73,99,6
64,98.41,6
64.18,98,6
64.59,97,6
65,96.07,6
64.26,95,6
65,94.56,6
65.98,94,6
65,93.25,6
64.71,93,6
65,92.66,6
65.24,92,6
66,91.22,6
66.24,91,6
66,90.51,6
65.81,90,6
65.51,89,6
65.41,88,6
65,87.11,6
65.86,86,6
67,85.1,6
67.27,84,6
67.37,83,6
67.46,82,6
67.52,81,6
67.65,80,6
67,79.18,6
66.78,78,6
66.48,77,6
66.19,76,6
66,75.33,6
65.75,74,6
65.42,73,6
65,72.24,6
64.83,71,6
64.69,70,6
64.5,69,6
64.27,68,6
64,67.11,6
64,66.24,6
63.54,65,6
63.27,64,6
63.42,63,6
64,62.36,6
64.39,62,6
65,61.5,6
65.78,61,6
66.76,61,6
68,61.32,6
68.43,61,6
69,60.87,6
69.41,61,6
69.74,62,6
69.81,63,6
69.75,64,6
69.9,65,6
70,66,6
71,66.55,6
71.5,67,6
71.9,68,6
73,68.44,6
73.49,68,6
73.74,67,6
73.68,66,6
73.54,65,6
73.28,64,6
73,63.11,6
72.86,62,6
72.9,61,6
73.07,60,6
73.22,59,6
73.06,58,6
72.91,57,6
72.49,56,6
72,55.59,6
71.12,55,6
71.53,54,6
71.78,53,6
72,52.6,6
73,52.89,6
73.66,52,6
74,51.16,6
74.19,50,6
74.24,49,6
74.22,48,6
74.21,47,6
74.35,46,6
74.54,45,6
74.58,44,6
74.53,43,6
74.48,42,6
74.37,41,6
74.15,40,6
73.88,39,6
73.77,38,6
74,37.25,6
74.39,36,6
74.5,35,6
74.43,34,6
74.47,33,6
74.61,32,6
74.7,31,6
74.74,30,6
74.8,29,6
74.92,28,6
74.97,27,6
74.83,26,6
74.59,25,6
74.4,24,6
74.24,23,6
74.18,22,6
74.18,21,6
74,20.3,6
73.76,19,6
73.97,18,6
74.35,18,6
75,18.35,6
-38.61,-55,6
-39,-54.47,6
-39.77,-55,6
-40,-55.47,6
-40.43,-56,6
-40,-56.09,6
-39,-55.21,6
-38.61,-55,6
-41.59,-57,6
-42,-56.89,6
-42,-57.4,6
-41.59,-57,6
-44.55,43,6
-44.39,44,6
-44.67,45,6
-44.91,46,6
-46,46.31,6
-46,45.06,6
-46.11,44,6
-45.11,43,6
-45,42.15,6
-44.55,43,6
-44.99,58,6
-44.99,58,6
-44.74,-36,6
-44.94,-35,6
-45.62,-36,6
-45,-36.71,6
-44.74,-36,6
-45.03,50,6
-46,50.93,6
-46.23,50,6
-46,49.44,6
-45.03,50,6
-48.79,96,6
-49,96.53,6
-49.34,96,6
-49,95.56,6
-48.79,96,6
-50.83,-60,6
-51,-59.58,6
-51.05,-60,6
-50.83,-60,6
-53.9,149,6
-54,148.28,6
-53.9,149,6
75,5.2,6
74.63,4,6
74,3.04,6
73.51,2,6
73.01,1,6
72.75,0,6
72.58,-1,6
74.23,-7,6
74,-6.55,6
74.23,-7,6
73.36,76,6
73.39,77,6
73.4,78,6
73,78.79,6
72.82,78,6
72.74,77,6
72,76.21,6
71.69,76,6
72,75.88,6
73,75.46,6
73.36,76,6
73.41,80,6
73,80.16,6
73,79.18,6
73.41,80,6
72.95,73,6
72,73.68,6
71,73.61,6
70.04,74,6
69.19,75,6
69.27,76,6
70,76.54,6
70.22,77,6
69,77.63,6
68.42,77,6
68.93,76,6
68.81,75,6
68,74.17,6
68.71,73,6
69,72.7,6
70,72.55,6
71,72.26,6
72,72.78,6
72.95,73,6
72.04,-27,6
71.03,-26,6
71.22,-25,6
70.63,-25,6
70.88,-26,6
70.53,-27,6
70,-27.1,6
69.35,-28,6
70,-28.79,6
70.48,-29,6
71,-29.1,6
71.4,-29,6
71.64,-28,6
72,-27.1,6
72.04,-27,6
71.39,83,6
71,83.17,6
70.61,83,6
71,82.72,6
71.39,83,6
68.07,-137,6
68.14,-136,6
68.22,-135,6
68,-134.58,6
67,-134.03,6
66.26,-135,6
66,-135.62,6
65.63,-137,6
65.49,-138,6
65.4,-139,6
65.38,-140,6
65.96,-141,6
66.92,-142,6
67.44,-141,6
67.51,-140,6
67.62,-139,6
67.96,-138,6
68.07,-137,6
-44.16,0,9
-44.04,-1,9
-43.24,-2,9
-43,-2.29,9
-42.55,-3,9
-42.54,-4,9
-43,-4.85,9
-44,-5.25,9
-44.68,-6,9
-44.02,-7,9
-43.47,-8,9
-43,-8.26,9
-42.36,-9,9
-43,-9.63,9
-43.52,-9,9
-44,-8.31,9
-44.34,-9,9
-44.46,-10,9
-44.32,-11,9
-44.26,-12,9
-44,-12.92,9
-43.41,-14,9
-43,-14.57,9
-42.73,-15,9
-42.58,-16,9
-42.86,-17,9
-42.99,-18,9
-44,-18.89,9
-44.56,-20,9
-45,-20.57,9
-45.25,-21,9
-45.32,-22,9
-45,-22.68,9
-44.59,-23,9
-44,-23.54,9
-43.53,-24,9
-44,-24.73,9
-44,-25.12,9
-43.17,-26,9
-43.29,-27,9
-43.08,-28,9
-43,-28.37,9
-42.63,-29,9
-43,-29.19,9
-43.76,-30,9
-43.58,-31,9
-43.5,-32,9
-43,-32.59,9
-42.75,-33,9
-42.91,-34,9
-43.69,-35,9
-43.69,-36,9
-43.16,-37,9
-43,-37.3,9
-42.46,-38,9
-42.27,-39,9
-42,-39.74,9
-42,-40.61,9
-42.05,-41,9
-42.45,-42,9
-42.35,-43,9
-42.79,-44,9
-43,-44.37,9
-43.77,-44,9
-44.09,-44,9
-45,-44.52,9
-45.44,-45,9
-45.72,-46,9
-45.45,-47,9
-45,-47.32,9
-44.39,-48,9
-44,-48.9,9
-45,-49.87,9
-46,-50.49,9
-46.77,-50,9
-47,-49.84,9
-47.82,-51,9
-47.88,-52,9
-47.57,-53,9
-47,-53.7,9
-46.71,-54,9
-46,-54.71,9
-45.63,-55,9
-45,-55.58,9
-44.3,-56,9
-44,-56.24,9
-43.27,-56,9
-43,-55.65,9
-42.77,-55,9
-42,-54.63,9
-41,-54.52,9
-40.26,-54,9
-40,-53.8,9
-39,-53.62,9
-38,-53.97,9
-37.28,-55,9
-38,-55.91,9
-39,-56.86,9
-39.49,-58,9
-39.93,-59,9
-40.79,-60,9
-41,-60.21,9
-42,-60.79,9
-42.25,-61,9
-42.82,-62,9
-43,-62.38,9
-43.6,-63,9
-43.45,-64,9
-43.31,-65,9
-43,-65.94,9
-43.32,-67,9
-43.73,-68,9
-44,-68.55,9
-44.24,-69,9
-44.59,-70,9
-44.79,-71,9
-44.64,-72,9
-44.42,-73,9
-44.08,-74,9
-44.23,-75,9
-44.47,-76,9
-44.22,-77,9
-44,-77.91,9
-43.82,-79,9
-43.57,-80,9
-43.21,-81,9
-43.02,-82,9
-42.89,-83,9
-42.8,-84,9
-42.96,-85,9
-42.88,-86,9
-42.61,-87,9
-42.59,-88,9
-42.89,-89,9
-43,-89.44,9
-43.12,-90,9
-42.49,-91,9
-42.54,-92,9
-42.96,-93,9
-43.13,-94,9
-43.05,-95,9
-43.06,-96,9
-43.31,-97,9
-43.54,-98,9
-43.54,-99,9
-43.34,-100,9
-43.24,-101,9
-43.61,-102,9
-44,-102.85,9
-44.1,-104,9
-44,-104.94,9
-44.11,-106,9
-44.53,-107,9
-44.97,-108,9
-45.32,-109,9
-46,-109.87,9
